OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025AEH,2026-06-12T01:09:37.012320,14.86950340,.01041557,98.8532,348.0103,257.3817,229.7845,0,U,30418,999,3284,.42299366E-3,.4103E-4,0
FENGYUN 1C DEB,1999-025AEJ,2026-06-12T03:29:27.170304,14.18548842,.00499736,99.2565,122.5457,231.6712,146.9504,0,U,30419,999,99920,.29557271E-3,.571E-5,0
FENGYUN 1C DEB,1999-025AET,2026-06-11T17:09:28.019232,14.41375253,.00819213,98.8267,72.5365,159.5196,200.9308,0,U,30432,999,1341,.33167266E-3,.1069E-4,0
FENGYUN 1C DEB,1999-025AEV,2026-06-12T04:47:02.181120,13.90821290,.01226889,99.0143,149.5458,97.5162,327.7842,0,U,30434,999,98229,.30832476E-3,.368E-5,0
FENGYUN 1C DEB,1999-025AEW,2026-06-12T05:12:15.770880,13.80636740,.02104999,99.0270,146.3242,348.7999,128.5016,0,U,30435,999,96663,.12754061E-2,.154E-4,0
FENGYUN 1C DEB,1999-025AEX,2026-06-10T15:20:56.416704,14.24152429,.00963168,98.4170,52.9692,330.6326,105.1336,0,U,30436,999,98996,.15593506E-2,.3726E-4,0
FENGYUN 1C DEB,1999-025AEY,2026-06-12T20:23:40.031232,14.96914884,.0028595,98.9025,212.5047,233.2065,181.5752,0,U,30437,999,1902,.18448E-2,.2134E-3,0
FENGYUN 1C DEB,1999-025AEZ,2026-06-11T23:15:33.947424,13.92735061,.01352938,98.7397,174.9474,49.6181,311.6698,0,U,30438,999,97828,.10236424E-2,.1387E-4,0
FENGYUN 1C DEB,1999-025AFA,2026-06-12T06:39:39.716928,14.09066081,.00386941,98.7431,174.6873,179.8461,198.6052,0,U,30439,999,99348,.29179869E-3,.467E-5,0
FENGYUN 1C DEB,1999-025AFC,2026-06-12T19:37:41.759616,13.77896001,.0185303,99.1263,251.2309,134.8323,226.8057,0,U,30441,999,97377,.39857E-3,.413E-5,0
FENGYUN 1C DEB,1999-025AFD,2026-06-12T18:55:27.210432,14.30512934,.0056392,98.8656,265.5703,119.5724,241.1095,0,U,30442,999,99763,.19814E-2,.5211E-4,0
FENGYUN 1C DEB,1999-025AFE,2026-06-12T20:50:47.377824,14.39165358,.0025513,98.8569,121.5188,151.8806,208.3764,0,U,30443,999,51,.15781E-2,.4862E-4,0
FENGYUN 1C DEB,1999-025AFG,2026-06-12T20:29:09.280032,14.49624756,.0103372,98.8574,129.0539,188.9421,170.9933,0,U,30445,999,1820,.29782E-3,.1171E-4,0
FENGYUN 1C DEB,1999-025AFH,2026-06-12T05:09:19.482048,14.46814918,.003144,98.6056,253.3687,267.2191,92.5402,0,U,30446,999,800,.12093444E-2,.4364E-4,0
FENGYUN 1C DEB,1999-025AFJ,2026-06-11T15:10:56.288352,14.60340956,.00526791,98.9657,43.4872,200.2932,214.3262,0,U,30447,999,724,.14868774E-2,.728E-4,0
FENGYUN 1C DEB,1999-025AFK,2026-06-12T20:39:28.280736,14.37100536,.0018978,98.8292,264.8787,188.6885,294.5481,0,U,30448,999,99952,.1479E-2,.4358E-4,0
FENGYUN 1C DEB,1999-025AFM,2026-06-12T00:12:31.039776,14.63331214,.01852978,98.0694,178.2210,359.1940,53.3117,0,U,30450,999,2186,.61482554E-3,.4017E-4,0
FENGYUN 1C DEB,1999-025AFP,2026-06-11T23:14:42.549792,14.72307365,.0042511,99.3331,331.9699,58.8383,69.5266,0,U,30452,999,752,.23707062E-2,.15167E-3,0
FENGYUN 1C DEB,1999-025AFQ,2026-06-12T18:23:14.273952,14.25933932,.0114134,98.7994,241.2071,60.0949,61.5971,0,U,30453,999,99827,.10353E-2,.2599E-4,0
FENGYUN 1C DEB,1999-025AFR,2026-06-12T19:48:09.365760,14.17649260,.0170421,98.1340,123.6120,25.3167,32.6523,0,U,30454,999,98538,.25227E-2,.5886E-4,0
FENGYUN 1C DEB,1999-025AFZ,2026-06-12T04:52:21.682272,14.06400682,.014074,98.8306,151.9845,100.6015,276.6750,0,U,30462,999,99344,.1893514E-3,.3E-5,0
FENGYUN 1C DEB,1999-025AGB,2026-06-12T02:52:00.075648,14.10307431,.01103088,98.8077,215.0179,105.9955,310.2057,0,U,30464,999,99620,.22253173E-4,-.1E-7,0
FENGYUN 1C DEB,1999-025AGC,2026-06-12T05:58:25.766112,14.35677190,.00175416,98.8255,260.4127,206.6654,208.6545,0,U,30465,999,99961,.13203617E-2,.3773E-4,0
FENGYUN 1C DEB,1999-025AGD,2026-06-12T21:19:40.126368,14.23363909,.0115919,98.6354,205.6579,214.7006,325.1465,0,U,30466,999,99941,.65892E-3,.1558E-4,0
FENGYUN 1C DEB,1999-025AGE,2026-06-12T20:10:28.659072,14.17917008,.0062484,98.6592,191.9987,325.6064,215.7980,0,U,30467,999,99757,.63729E-3,.1285E-4,0
FENGYUN 1C DEB,1999-025AGF,2026-06-12T04:54:31.558752,14.21931666,.0071727,98.9134,251.4756,236.6550,188.9633,0,U,30468,999,99388,.11839766E-2,.2637E-4,0
FENGYUN 1C DEB,1999-025AGG,2026-06-12T01:07:01.723872,13.97044770,.01597006,98.4673,4.6565,23.9633,104.6911,0,U,30469,999,98237,.53024753E-3,.785E-5,0
FENGYUN 1C DEB,1999-025AGJ,2026-06-12T18:23:38.649120,14.14711325,.0083186,99.0496,258.7074,102.2241,27.1677,0,U,30471,999,99015,.14783E-2,.2898E-4,0
FENGYUN 1C DEB,1999-025AGK,2026-06-12T20:09:48.763008,14.57488306,.0035692,98.6560,276.5327,238.7875,242.3792,0,U,30472,999,685,.18784E-2,.8567E-4,0
FENGYUN 1C DEB,1999-025AGM,2026-06-12T06:11:18.387744,14.40126960,.00271126,98.9216,254.4177,183.4479,246.9074,0,U,30474,999,1,.17709029E-2,.5573E-4,0
FENGYUN 1C DEB,1999-025AGN,2026-06-12T19:13:31.397376,14.16220981,.0045343,98.7724,207.7085,130.9758,282.8753,0,U,30475,999,99528,.69967E-3,.1356E-4,0
FENGYUN 1C DEB,1999-025AGP,2026-06-12T01:44:13.574976,14.21938241,.00473595,99.1085,211.1481,141.7795,277.8843,0,U,30476,999,99421,.10309477E-2,.2255E-4,0
FENGYUN 1C DEB,1999-025AGQ,2026-06-11T10:31:14.837088,13.24304054,.0432945,99.4187,233.7148,202.8007,292.8083,0,U,30477,999,93110,.25779E-2,.1785E-4,0
FENGYUN 1C DEB,1999-025AGS,2026-06-12T07:24:28.617120,14.33911863,.01641576,98.2154,174.2229,323.6409,49.7883,0,U,30480,999,1270,.18926929E-3,.567E-5,0
FENGYUN 1C DEB,1999-025AGT,2026-06-12T00:00:09.539424,14.39744589,.02236083,98.3237,180.4231,74.7677,343.0975,0,U,30481,999,1083,.46633788E-3,.1913E-4,0
FENGYUN 1C DEB,1999-025AHB,2026-06-11T17:06:06.994080,14.16026295,.01410425,98.4599,173.7052,103.2098,320.0206,0,U,30489,999,99948,.22054904E-3,.44E-5,0
FENGYUN 1C DEB,1999-025AHE,2026-06-11T19:06:05.075712,14.57530188,.00887415,102.3245,269.8313,300.7864,58.4606,0,U,30492,999,99527,.2603854E-2,.12433E-3,0
FENGYUN 1C DEB,1999-025AHF,2026-06-11T06:05:50.944704,13.93902857,.0183069,98.5778,344.6346,76.7750,98.3571,0,U,30493,999,97609,.15377E-2,.2294E-4,0
FENGYUN 1C DEB,1999-025AHG,2026-06-12T19:53:03.663168,13.79914736,.0188025,99.2624,200.5435,99.8877,262.3557,0,U,30494,999,96997,.11245E-2,.129E-4,0
FENGYUN 1C DEB,1999-025AHH,2026-06-12T01:53:17.608992,12.95078500,.05919999,102.2628,278.7783,254.8784,98.6116,0,U,30495,999,91020,.44165897E-2,.2707E-4,0
FENGYUN 1C DEB,1999-025AHJ,2026-06-12T01:56:37.668192,14.97369659,.01212163,98.7829,95.8742,228.1275,130.9552,0,U,30496,999,3855,.32010459E-3,.4239E-4,0
FENGYUN 1C DEB,1999-025AHL,2026-06-11T03:10:37.835040,14.07063007,.00984746,99.2279,221.9088,17.5253,37.3557,0,U,30498,999,98305,.11897279E-2,.2032E-4,0
FENGYUN 1C DEB,1999-025AHN,2026-06-12T06:00:04.232736,14.27193857,.00596678,99.0713,266.1495,311.4015,103.3902,0,U,30500,999,99269,.15330399E-2,.3769E-4,0
FENGYUN 1C DEB,1999-025AHP,2026-06-10T13:17:20.742720,14.26626673,.00426291,99.0895,164.0220,47.6913,80.7186,0,U,30501,999,99482,.11209883E-2,.2687E-4,0
FENGYUN 1C DEB,1999-025AHR,2026-06-12T05:41:07.443744,14.16316942,.00099108,99.1898,17.7028,109.3796,316.8819,0,U,30503,999,99915,.20860112E-3,.367E-5,0
FENGYUN 1C DEB,1999-025AHS,2026-06-12T02:25:04.446624,14.20907184,.01123834,99.0006,217.8490,59.8272,301.3981,0,U,30504,999,99969,.4815909E-3,.1065E-4,0
FENGYUN 1C DEB,1999-025AHT,2026-06-11T22:52:47.589312,14.23222506,.0064658,98.9171,249.8454,83.8747,333.1559,0,U,30505,999,99500,.96174815E-3,.2178E-4,0
FENGYUN 1C DEB,1999-025AHU,2026-06-12T05:57:38.155392,14.08844254,.00699375,98.7560,168.1703,193.4536,229.0012,0,U,30506,999,99377,.28003905E-3,.452E-5,0
FENGYUN 1C DEB,1999-025AHV,2026-06-11T21:21:02.696256,14.13891178,.01265471,98.9977,233.6203,25.1083,27.1056,0,U,30507,999,99057,.57158822E-3,.1125E-4,0
FENGYUN 1C DEB,1999-025AHX,2026-06-12T21:15:11.856096,14.08737845,.0098058,98.4600,29.5250,267.0622,110.9969,0,U,30509,999,98286,.11895E-2,.2102E-4,0
FENGYUN 1C DEB,1999-025AHY,2026-06-12T00:23:27.328128,14.13756038,.00777464,99.2334,185.9415,19.9762,42.5443,0,U,30510,999,99135,.10154638E-2,.193E-4,0
FENGYUN 1C DEB,1999-025AJC,2026-06-11T23:58:25.662432,14.35013986,.01703562,98.3956,186.7698,274.1544,84.0189,0,U,30514,999,822,.27045379E-3,.858E-5,0
FENGYUN 1C DEB,1999-025AJD,2026-06-10T08:12:47.584224,13.64424541,.04937845,98.4908,20.8372,318.5772,90.6452,0,U,30515,999,95779,.47922743E-3,.843E-5,0
FENGYUN 1C DEB,1999-025AJE,2026-06-12T05:53:52.571904,14.44067765,.00103235,98.8612,279.2921,122.7161,302.5782,0,U,30516,999,332,.17097043E-2,.5812E-4,0
FENGYUN 1C DEB,1999-025AJJ,2026-06-12T18:49:28.246080,15.22676286,.0058006,98.7157,9.3359,206.0484,153.7827,0,U,30520,999,3804,.93491E-3,.22774E-3,0
FENGYUN 1C DEB,1999-025AJK,2026-06-12T03:56:01.909536,14.59523419,.01342079,99.0120,318.5331,52.0857,309.2385,0,U,30521,999,2225,.40234005E-3,.2105E-4,0
FENGYUN 1C DEB,1999-025AJM,2026-06-11T04:46:10.724736,14.28256499,.02410428,98.4862,140.5030,297.8027,77.8588,0,U,30523,999,676,.12531203E-3,.374E-5,0
FENGYUN 1C DEB,1999-025AJN,2026-06-12T05:44:07.078848,13.94477999,.02037286,99.3210,341.7417,118.3290,243.8585,0,U,30524,999,96413,.32072835E-2,.5041E-4,0
FENGYUN 1C DEB,1999-025AJP,2026-06-06T08:27:10.053216,13.59121467,.02900014,98.5923,26.1379,210.2859,148.1247,0,U,30525,999,95502,.10695432E-2,.1E-4,0
FENGYUN 1C DEB,1999-025AJQ,2026-06-11T12:06:11.649600,13.50183186,.0307819,99.5364,242.4256,172.1480,188.4636,0,U,30526,999,95097,.96451E-3,.784E-5,0
FENGYUN 1C DEB,1999-025AJR,2026-06-11T16:38:47.147136,13.31442724,.04131533,100.0450,207.3688,155.7061,332.2435,0,U,30527,999,93764,.13691389E-2,.1009E-4,0
FENGYUN 1C DEB,1999-025AJS,2026-06-11T13:13:36.374016,14.13750787,.0145373,98.2155,22.8365,63.7401,355.2243,0,U,30528,999,99692,.25318E-3,.492E-5,0
FENGYUN 1C DEB,1999-025AJT,2026-06-11T05:35:34.973952,13.72116998,.0232176,98.4863,68.5496,98.2378,264.5172,0,U,30529,999,96483,.11499E-2,.1233E-4,0
FENGYUN 1C DEB,1999-025AJU,2026-06-11T22:29:17.193120,14.37058815,.00979396,98.3710,201.6692,315.9425,165.2687,0,U,30530,999,1388,.15113515E-3,.429E-5,0
FENGYUN 1C DEB,1999-025AJV,2026-06-12T00:37:43.905504,14.68948620,.00276574,102.3079,83.4534,67.2211,293.1896,0,U,30531,999,343,.31169073E-2,.18321E-3,0
FENGYUN 1C DEB,1999-025AJX,2026-06-12T21:15:33.581376,14.58513036,.0072515,98.8412,308.5007,313.5461,174.5637,0,U,30533,999,461,.16273E-2,.7791E-4,0
FENGYUN 1C DEB,1999-025AKD,2026-06-11T22:29:46.964832,14.56329727,.01163687,98.8918,160.1372,85.0317,276.4152,0,U,30539,999,1980,.42194325E-3,.1993E-4,0
FENGYUN 1C DEB,1999-025AKE,2026-06-10T02:38:13.269120,14.34172325,.00506907,98.8839,279.0145,252.3255,285.3018,0,U,30540,999,99855,.14556298E-2,.4092E-4,0
FENGYUN 1C DEB,1999-025AKF,2026-06-08T01:46:46.073568,14.23846297,.00149014,98.6763,208.3316,287.7446,72.2106,0,U,30541,999,99850,.10432953E-2,.2347E-4,0
FENGYUN 1C DEB,1999-025AKG,2026-06-11T00:53:41.562240,14.07063611,.00280654,98.7653,190.5219,182.7087,232.6349,0,U,30542,999,99454,.7358399E-4,.81E-6,0
FENGYUN 1C DEB,1999-025AKH,2026-06-12T19:29:48.939936,14.03876234,.0070554,98.8279,173.2360,243.6309,294.6021,0,U,30543,999,99059,.38431E-4,.19E-6,0
FENGYUN 1C DEB,1999-025AKK,2026-06-09T19:30:17.411328,13.20902634,.0470919,98.9888,353.3580,297.0421,58.3378,0,U,30545,999,93294,.32436E-3,.198E-5,0
FENGYUN 1C DEB,1999-025AKL,2026-06-11T13:00:30.157344,14.90128516,.0086608,98.8891,45.7874,305.2204,172.7629,0,U,30546,999,3147,.49779E-3,.5094E-4,0
FENGYUN 1C DEB,1999-025AKM,2026-06-12T21:17:14.665920,14.38017900,.0096384,98.8875,18.3032,40.8328,335.4446,0,U,30547,999,1338,.18109E-3,.529E-5,0
FENGYUN 1C DEB,1999-025AKN,2026-06-11T01:04:35.048640,14.28437728,.00644696,99.6787,83.8119,182.9783,194.0305,0,U,30548,999,16668,.10434182E-2,.2618E-4,0
FENGYUN 1C DEB,1999-025AKP,2026-06-12T20:42:28.708992,13.99995159,.0287397,98.4859,276.2557,106.2975,257.0003,0,U,30549,999,97841,.12761E-2,.2646E-4,0
FENGYUN 1C DEB,1999-025AKQ,2026-06-12T00:02:35.760192,14.03688085,.01271829,99.0515,62.3840,152.0596,224.9332,0,U,30550,999,97937,.16744939E-2,.2785E-4,0
FENGYUN 1C DEB,1999-025AKS,2026-06-10T16:08:37.353984,14.59772790,.00137234,98.8421,309.3353,76.5762,283.6965,0,U,30552,999,272,.19983926E-2,.9513E-4,0
FENGYUN 1C DEB,1999-025AKT,2026-06-10T07:09:29.973312,14.80245264,.00158388,99.1298,284.3996,299.5002,60.4626,0,U,30553,999,1110,.23678272E-2,.18033E-3,0
FENGYUN 1C DEB,1999-025AKV,2026-06-12T02:41:23.432064,14.21775576,.00445154,98.7391,219.9634,110.6227,314.0392,0,U,30555,999,99512,.89061321E-3,.1936E-4,0
FENGYUN 1C DEB,1999-025AKW,2026-06-12T05:07:38.070912,14.01571302,.00697472,98.7901,154.8128,94.1243,282.4638,0,U,30556,999,98799,.25033919E-3,.345E-5,0
FENGYUN 1C DEB,1999-025AKX,2026-06-12T03:19:23.627424,14.11622301,.00691604,98.9063,231.9567,81.8282,279.0727,0,U,30557,999,98859,.84572542E-3,.1529E-4,0
FENGYUN 1C DEB,1999-025AKY,2026-06-07T01:59:28.659840,13.29290498,.042629,99.4725,289.8584,206.6701,151.1917,0,U,30558,999,93100,.38237E-2,.2873E-4,0
FENGYUN 1C DEB,1999-025ALA,2026-06-11T19:22:08.079744,14.17261191,.01162161,98.6732,157.1115,52.5828,68.6949,0,U,30560,999,99933,.23364161E-3,.462E-5,0
FENGYUN 1C DEB,1999-025ALB,2026-06-12T05:51:26.044416,14.11489301,.00587614,98.7266,165.3732,320.1886,170.1495,0,U,30561,999,99538,.26789859E-3,.45E-5,0
FENGYUN 1C DEB,1999-025ALC,2026-06-11T04:18:03.314592,14.24235622,.00607549,98.7494,234.1035,104.8324,310.4786,0,U,30562,999,99567,.10009851E-2,.231E-4,0
FENGYUN 1C DEB,1999-025ALE,2026-06-10T18:41:54.868128,14.06253668,.02002682,98.7889,173.4955,333.3960,207.0000,0,U,30564,999,98825,.51442915E-3,.972E-5,0
FENGYUN 1C DEB,1999-025ALF,2026-05-31T13:31:34.262400,14.11108983,.0137049,98.4492,16.7915,230.6010,158.6376,0,U,30565,999,98321,.16604658E-2,.3224E-4,0
FENGYUN 1C DEB,1999-025ALG,2026-06-07T23:43:07.180320,14.12494347,.00675631,99.2003,217.2823,47.4331,73.6470,0,U,30566,999,98884,.1206877E-2,.2232E-4,0
FENGYUN 1C DEB,1999-025ALH,2026-06-11T19:07:56.371008,14.09097704,.01097601,98.7877,153.9447,39.0656,82.8909,0,U,30567,999,99323,.25980815E-3,.434E-5,0
FENGYUN 1C DEB,1999-025ALJ,2026-06-12T07:06:52.264800,14.59884177,.00165172,98.9470,352.0232,1.5199,177.4040,0,U,30568,999,296,.23650068E-2,.11304E-3,0
FENGYUN 1C DEB,1999-025ALK,2026-06-11T23:04:19.439904,14.83501295,.00056727,98.7409,322.4931,210.7811,149.3068,0,U,30569,999,876,.21056249E-2,.17301E-3,0
FENGYUN 1C DEB,1999-025ALL,2026-06-12T20:33:04.720896,14.14576358,.0036402,98.6924,196.7635,54.9277,117.8473,0,U,30570,999,99572,.35668E-3,.647E-5,0
FENGYUN 1C DEB,1999-025ALM,2026-06-12T20:15:48.478176,14.10867560,.0022755,98.7115,189.7409,80.0955,100.4797,0,U,30571,999,99454,.19921E-3,.315E-5,0
FENGYUN 1C DEB,1999-025ALN,2026-06-12T01:46:48.073728,14.09086150,.0022997,98.7498,192.6763,139.1535,278.1496,0,U,30572,999,99315,.24624348E-3,.386E-5,0
FENGYUN 1C DEB,1999-025ALP,2026-06-12T02:13:47.665920,14.15007001,.00901481,99.2122,211.6514,124.4547,291.2293,0,U,30573,999,98761,.1409192E-2,.2791E-4,0
FENGYUN 1C DEB,1999-025ALQ,2026-06-01T09:55:43.198752,13.78554577,.02156273,99.3155,317.8339,256.9272,100.7732,0,U,30574,999,96119,.2160279E-2,.2558E-4,0
FENGYUN 1C DEB,1999-025ALR,2026-06-12T19:49:56.270208,14.41150242,.0053942,99.1709,272.6882,63.6215,58.4752,0,U,30575,999,830,.68768E-3,.2206E-4,0
FENGYUN 1C DEB,1999-025ALT,2026-06-12T20:32:35.547072,14.11453448,.0030727,98.7476,198.3713,124.8624,55.9599,0,U,30577,999,99353,.38778E-3,.663E-5,0
FENGYUN 1C DEB,1999-025ALV,2026-06-11T08:19:54.566112,14.05439913,.0051656,98.7885,186.6976,318.0324,57.4332,0,U,30579,999,98994,.31633E-3,.476E-5,0
FENGYUN 1C DEB,1999-025ALZ,2026-06-11T14:05:59.828928,14.17484017,.0193789,99.1305,29.0579,163.4168,197.3464,0,U,30594,999,75,.11737E-3,.239E-5,0
FENGYUN 1C DEB,1999-025AMB,2026-06-12T05:40:43.356288,14.34776324,.02486207,98.4186,161.5337,108.2077,317.0940,0,U,30596,999,1162,.21554288E-3,.817E-5,0
FENGYUN 1C DEB,1999-025AMC,2026-06-10T15:49:46.694208,15.29255694,.00123606,98.9392,132.3662,287.1492,72.8390,0,U,30597,999,1227,.54162869E-2,.157087E-2,0
FENGYUN 1C DEB,1999-025AME,2026-06-12T07:36:27.916992,14.20448553,.03003791,98.5957,175.2148,178.4520,181.7660,0,U,30599,999,99744,.36665482E-3,.119E-4,0
FENGYUN 1C DEB,1999-025AMF,2026-06-12T01:47:10.911840,14.10630826,.03218406,98.3931,100.7864,87.8719,275.9267,0,U,30600,999,96986,.29031619E-2,.8387E-4,0
FENGYUN 1C DEB,1999-025AMJ,2026-06-04T23:58:50.088576,13.84695309,.01851001,98.3968,165.7894,88.1415,336.7526,0,U,30603,999,97287,.1405602E-2,.177E-4,0
FENGYUN 1C DEB,1999-025AMK,2026-06-08T20:18:45.146304,14.23920571,.02083868,98.3787,191.7101,204.7143,330.2053,0,U,30604,999,342,.2073465E-3,.549E-5,0
FENGYUN 1C DEB,1999-025AMM,2026-06-11T23:54:11.246400,14.59325495,.02068067,98.0887,173.5990,291.5175,121.3647,0,U,30606,999,1885,.44318456E-3,.2767E-4,0
FENGYUN 1C DEB,1999-025AMP,2026-06-12T18:57:50.211936,14.29389122,.0014119,98.6885,231.0066,10.0511,105.6233,0,U,30608,999,38,.44452E-3,.109E-4,0
FENGYUN 1C DEB,1999-025AMQ,2026-06-09T17:25:23.554848,14.12708390,.0112779,98.5684,74.4851,263.5938,95.2382,0,U,30609,999,98254,.10631E-2,.2052E-4,0
FENGYUN 1C DEB,1999-025AMX,2026-06-09T19:47:40.617024,13.36447208,.03841326,98.6257,197.0238,165.8044,195.4252,0,U,30616,999,94092,.17988865E-2,.1381E-4,0
FENGYUN 1C DEB,1999-025ANA,2026-06-11T20:15:42.586560,14.41572389,.02125648,98.2786,185.5211,230.7591,127.4566,0,U,30619,999,1547,.13866807E-3,.537E-5,0
FENGYUN 1C DEB,1999-025ANC,2026-06-10T18:37:54.738336,14.04930399,.01339095,98.7030,102.7465,158.4846,262.9555,0,U,30621,999,98117,.15254279E-2,.2617E-4,0
FENGYUN 1C DEB,1999-025AND,2026-06-10T22:54:02.680416,14.34028336,.00693035,100.9916,226.4713,243.3338,292.6007,0,U,30622,999,71378,.1979048E-2,.5619E-4,0
FENGYUN 1C DEB,1999-025ANE,2026-06-11T05:22:46.329312,13.29500025,.04034826,98.8439,320.4485,22.3734,157.6207,0,U,30623,999,93614,.26157677E-3,.155E-5,0
FENGYUN 1C DEB,1999-025ANF,2026-06-12T05:37:17.214528,14.71564295,.00169654,98.8824,265.3433,87.7712,272.5435,0,U,30624,999,148,.45682943E-2,.2851E-3,0
FENGYUN 1C DEB,1999-025ANG,2026-06-10T20:56:36.002688,14.45887705,.00483297,98.9230,131.6071,120.2278,240.3710,0,U,30625,999,99292,.24407513E-2,.8761E-4,0
FENGYUN 1C DEB,1999-025ANK,2026-06-12T02:32:07.289952,14.75034752,.00236685,99.3424,110.6328,47.8945,312.4267,0,U,30628,999,1133,.19808427E-2,.13354E-3,0
FENGYUN 1C DEB,1999-025ANL,2026-06-11T02:22:55.442784,14.65235770,.00043434,99.2518,284.5780,5.7550,173.9069,0,U,30629,999,525,.21179792E-2,.11369E-3,0
FENGYUN 1C DEB,1999-025ANM,2026-06-12T01:48:45.612288,14.23071822,.00243803,99.1828,348.6696,277.4503,211.4651,0,U,30630,999,99791,.52840231E-3,.1147E-4,0
FENGYUN 1C DEB,1999-025ANP,2026-06-11T09:25:27.393888,14.70892234,.0013673,98.8326,312.5251,322.1992,91.8447,0,U,30632,999,339,.2077E-2,.12692E-3,0
FENGYUN 1C DEB,1999-025ANQ,2026-06-09T13:00:12.551616,14.04876116,.0131286,98.4095,17.6472,112.6061,309.4988,0,U,30633,999,98402,.90467077E-3,.1531E-4,0
FENGYUN 1C DEB,1999-025ANR,2026-06-10T22:00:08.317152,14.11187494,.01170338,99.3044,155.9759,316.0303,101.0170,0,U,30634,999,98157,.14158891E-2,.2675E-4,0
FENGYUN 1C DEB,1999-025ANW,2026-06-11T07:19:12.074304,14.35358988,.0066536,99.0226,287.0009,116.5169,244.2858,0,U,30639,999,99307,.20711786E-2,.605E-4,0
FENGYUN 1C DEB,1999-025ANX,2026-06-12T05:00:38.580768,14.15606992,.00776151,99.0439,242.0151,306.5031,108.8330,0,U,30640,999,99012,.97304919E-3,.1915E-4,0
FENGYUN 1C DEB,1999-025ANY,2026-06-12T03:47:10.726656,14.81125245,.01290749,98.9604,123.3007,275.2378,97.6049,0,U,30641,999,3216,.35723256E-3,.3127E-4,0
FENGYUN 1C DEB,1999-025APD,2026-06-12T19:07:23.970144,14.10085381,.0046611,98.6383,182.2398,233.0215,126.6685,0,U,30646,999,99170,.51833E-3,.883E-5,0
FENGYUN 1C DEB,1999-025APE,2026-06-12T18:53:33.324000,14.60852093,.0028402,98.9944,115.7593,347.3583,76.4125,0,U,30647,999,643,.20441E-2,.10008E-3,0
FENGYUN 1C DEB,1999-025APF,2026-06-12T06:09:58.540320,14.50905723,.00301081,98.6407,267.3608,294.6138,119.4832,0,U,30648,999,497,.14417245E-2,.5679E-4,0
FENGYUN 1C DEB,1999-025APG,2026-06-12T05:26:04.422048,14.31071140,.00473989,98.8089,265.7478,3.5260,58.1987,0,U,30649,999,99658,.11927588E-2,.3137E-4,0
FENGYUN 1C DEB,1999-025APH,2026-06-12T01:48:14.179968,14.14851035,.00715685,99.1894,214.0103,42.1038,19.2451,0,U,30650,999,98862,.10401127E-2,.2011E-4,0
FENGYUN 1C DEB,1999-025APJ,2026-06-12T20:42:44.877024,14.07866385,.0009442,98.7606,196.8436,110.5580,63.0336,0,U,30652,999,99256,.3711E-4,.2E-6,0
FENGYUN 1C DEB,1999-025APL,2026-06-12T18:45:38.937024,14.17876910,.0033684,99.2490,99.3191,308.8464,50.9704,0,U,30654,999,99259,.78977E-3,.1575E-4,0
FENGYUN 1C DEB,1999-025APN,2026-06-12T18:46:52.682880,14.48376527,.0028409,99.0222,354.7320,265.4565,94.3381,0,U,30656,999,99718,.19067E-2,.7129E-4,0
FENGYUN 1C DEB,1999-025APP,2026-06-12T06:34:18.355584,14.41014485,.00182728,98.8383,271.9872,164.5063,250.5604,0,U,30657,999,99845,.169745E-2,.5425E-4,0
FENGYUN 1C DEB,1999-025APQ,2026-06-09T00:47:14.134272,13.87995898,.01846199,98.4184,180.2780,97.0831,265.1362,0,U,30658,999,97157,.12689254E-2,.1694E-4,0
FENGYUN 1C DEB,1999-025APS,2026-06-12T06:22:26.112000,14.90542192,.01319814,98.1416,269.8348,100.1816,314.9637,0,U,30660,999,3486,.73232876E-3,.839E-4,0
FENGYUN 1C DEB,1999-025APT,2026-06-11T06:23:31.904736,14.21277159,.0142922,99.4918,356.3989,256.4679,102.0539,0,U,30661,999,467,.92621E-4,.172E-5,0
FENGYUN 1C DEB,1999-025APU,2026-06-01T03:14:51.874368,14.23380021,.00351055,99.0368,217.9590,142.8449,249.6095,0,U,30662,999,99062,.14939547E-2,.3366E-4,0
FENGYUN 1C DEB,1999-025APV,2026-06-11T23:51:06.706368,13.24474746,.06565827,99.3015,66.8245,57.7347,308.5678,0,U,30663,999,91446,.23379963E-2,.3207E-4,0
FENGYUN 1C DEB,1999-025APX,2026-06-12T21:07:38.365824,14.13402205,.0070639,99.2164,145.7373,52.3079,7.2697,0,U,30665,999,98542,.1279E-2,.2415E-4,0
FENGYUN 1C DEB,1999-025APY,2026-06-12T04:21:05.054400,14.02748142,.00607526,98.8404,146.3655,359.9276,60.1544,0,U,30666,999,98654,.43865534E-3,.646E-5,0
FENGYUN 1C DEB,1999-025AQA,2026-06-07T04:49:52.128192,14.13403297,.00810787,99.1203,239.5934,111.2099,305.0864,0,U,30668,999,98547,.1591804E-2,.3041E-4,0
